comment_id,video_id,author,author_channel_url,published_at,updated_at,is_edited,like_count,text
UgyZQv2nxOtzKzOOzMt4AaABAg,6Ezl5T_rH_c,@eldihyseni-e2v,http://www.youtube.com/@eldihyseni-e2v,2026-09-05T13:48:57Z,2026-09-05T13:48:57Z,False,0,"bit late so won’t include the first 2 games 
Brentford V Sunderland 3-1
Brighton V Leeds 1-1
Fulham V Crystal Palace 2-2 
Man City V Coventry 4-0
Nottingham Forest V Spurs 2-3
Hull City V Villa 0-0
Everton V Manchester United 0-2
Arsenal V Chelsea 3-2"
UgxWajlhfFnmXDPxBk94AaABAg,6Ezl5T_rH_c,@ThatOneLutonFan,http://www.youtube.com/@ThatOneLutonFan,2026-09-05T13:30:07Z,2026-09-05T13:30:07Z,False,0,"im so late. im not gonna do ipswich liverpool and bournemouth newcastle

brentford 0-1 sunderland
forest 2-1 spurs
city 4-0 coventry
fulham 1-1 palace
brighton 1-2 leeds
hull 0-0 villa
everton 2-4 man u
arsenal 2-0 chelsea"
UgwkmZN9suxaB2PMpa94AaABAg,6Ezl5T_rH_c,@CuteBenji,http://www.youtube.com/@CuteBenji,2026-09-05T13:27:38Z,2026-09-05T13:27:38Z,False,0,Well Bournemouth  aslmost did
UgyOaJ3OMAg94IjtjQF4AaABAg,6Ezl5T_rH_c,@arthurhanley1536,http://www.youtube.com/@arthurhanley1536,2026-09-05T13:24:40Z,2026-09-05T13:24:40Z,False,0,"Ipswich N/A liverpool
Newcastle N/A bournemouth
Brentford 4-1 sunderland
Brighton 2-2 leeds
Fulham 1-1 crystal palace
Manchester city 5-0 coventry
Nottingham forest 3-2 spurs
Hull 1-2 aston villa
Everton 1-2 manchester united
Arsenal 1-0 Chelsea


Ipswich and Newcastle games already played"
UgwvFnU-DaBDKElaIh54AaABAg,6Ezl5T_rH_c,@crazytoonfan09,http://www.youtube.com/@crazytoonfan09,2026-09-05T12:50:33Z,2026-09-05T12:50:33Z,False,0,NUFC never beat Bournemouth or Brighton.
Ugxzcr8wXTjAev_YsXp4AaABAg,6Ezl5T_rH_c,@Pando1773,http://www.youtube.com/@Pando1773,2026-09-05T11:27:55Z,2026-09-05T11:27:55Z,False,1,"Ipswich 1 - 2 Liverpool
Newcastle 2 - 0 Bournemouth
Brentford 3 - 1 Sunderland
Brighton 1 - 2 Leeds
Fulham 1 - 1 Crystal Palace
Man City 5 - 0 Coventry
Nottingham Forest 2 - 0 Tottenham
Hull 0 - 0 Aston villa
Everton 1 - 2 Man United
Arsenal 1 - 1 Chelsea"
UgykLOgPFVZEsDmgLfl4AaABAg,6Ezl5T_rH_c,@lukehaywood1595,http://www.youtube.com/@lukehaywood1595,2026-09-05T11:17:39Z,2026-09-05T11:17:39Z,False,0,"Bit late but 
Ipswich 0-2 Liverpool 
Newcastle 1-2 Bournemouth 
Brentford 3-0 Sunderland 
Brighton 0-1 Leeds
Fulham 1-1 palace
Man City 6-1 Coventry 
Forest 2-1 spurs 
Hull 1-1 Aston Villa 
Everton 3-2 Man Utd 
Arsenal 3-1 Chelsea"
Ugzb_UI5YzNVk_osokV4AaABAg,6Ezl5T_rH_c,@AwesomeYears,http://www.youtube.com/@AwesomeYears,2026-09-05T11:16:09Z,2026-09-05T11:16:09Z,False,0,"Newcastle vs Bournemouth (1-1)

Brentford vs Sunderland (2-1)

Brighton vs Leeds (3-2)

Fulham vs Crystal Palace (0-0)

Man City vs Coventry (4-1)

Nottingham Forest vs Spurs (1-1)

Hull vs Aston Villa (1-0)

Everton vs Manchester United (1-3)

Arsenal vs Chelsea (1-2)"
UgzkEwGXAJmNoz-U4Ox4AaABAg,6Ezl5T_rH_c,@Mak_Vintage,http://www.youtube.com/@Mak_Vintage,2026-09-05T11:12:42Z,2026-09-05T11:12:42Z,False,0,"Ipswich 1 Liverpool 2
Newcastle 2 Bournemouth 1
Brentford 2 Sunderland 0
Brighton 2 Leeds 1
Fulham 1 Palace 1
Man City 4 Coventry 0
Forest 1 Spurs 2
Hull 0 Aston Villa 2
Everton 1 Man United 2
Arsenal 2 Chelsea 1"
UgwDXUeJfutg8e0O1dR4AaABAg,6Ezl5T_rH_c,@RumahAliff,http://www.youtube.com/@RumahAliff,2026-09-05T11:06:51Z,2026-09-05T11:06:51Z,False,0,"My gw3 predictions

Newcastle 2-2 Bournemouth 
Brentford 2-1 Sunderland
Brighton 3-1 Leeds 
Fulham 1-2 Crystal Palace 
Man City 4-0 Coventry
Forest 2-1 Spurs
Hull 0-1 Aston Villa
Everton 0-1 Man United 
Arsenal 3-1 Chelsea"
UgyP60mlsADYgqBM7nN4AaABAg,6Ezl5T_rH_c,@haziqnickel6259,http://www.youtube.com/@haziqnickel6259,2026-09-05T11:02:06Z,2026-09-05T11:02:06Z,False,0,"GW3 predictions

Newcastle 2-1 Bournemouth 
Brentford 1-1 Sunderland 
Brighton 3-2 Leeds
Fulham 1-1 Crystal Palace
Man City 3-0 Coventry
Forest 2-2 Spurs
Hull 1-3 Aston Villa 
Everton 1-2 Man United
Arsenal 2-2 Chelsea"
Ugy7TNXr3xrbP1dI9lp4AaABAg,6Ezl5T_rH_c,@borisllav,http://www.youtube.com/@borisllav,2026-09-05T11:00:17Z,2026-09-05T11:00:17Z,False,0,"My predictions for gw3:

All 1-1"
UgzCBJ_EIqIDEdmAAbp4AaABAg,6Ezl5T_rH_c,@btr9160,http://www.youtube.com/@btr9160,2026-09-05T10:27:34Z,2026-09-05T10:27:34Z,False,0,"Here's the predictions at 11.27 am, for the following games.

Newcastle 3 Vs Bournemouth 2

Brentford 2 Vs Sunderland 0

Brighton 3 Vs Leeds 1

Fulham 1 Vs Crystal Palace 1

MCFC 4 Vs Coventry City 0

Nottingham Forest 2 Vs Spurs 2

Hull 1 Vs Aston Villa 2

Everton 0 Vs Manchester United 2

AFC 2 Vs Chelsea 3"
Ugy5dYa93KtWqnqZLg54AaABAg,6Ezl5T_rH_c,@adrianpietrzak4209,http://www.youtube.com/@adrianpietrzak4209,2026-09-05T10:18:22Z,2026-09-05T10:18:22Z,False,0,"Newcastle v Bournemouth 1:1
Brentford v Sunderland 2:3
Brighton v Leeds 2:0
Fulham v Palace 0:0
Manchester City v Coventry 4:0
Forest v Spurs 3:1
Hull v Aston Villa 2:2
Everton v Manchester United 1:2 
Arsenal v Chelsea 2:0"
UgwI2yAFWUN90UOl0eR4AaABAg,6Ezl5T_rH_c,@dandoyle834,http://www.youtube.com/@dandoyle834,2026-09-05T10:17:50Z,2026-09-05T10:17:50Z,False,0,"Predictions (on Saturday morning)

Newcastle 1-1 Bournemouth 
Brentford 2-1 Sunderland 
Brighton 2-1 Leeds 
Fulham 1-1 Palace 
Man city 3-0 coventry 
Forest 2-0 Spurs 
Hull 1-2 villa 
Everton 1-2 Man united 
Arsenal 2-1 Chelsea"
UgxKFdWzdjmAK11WEiF4AaABAg,6Ezl5T_rH_c,@rogersmith9535,http://www.youtube.com/@rogersmith9535,2026-09-05T09:59:31Z,2026-09-05T09:59:31Z,False,0,"My predictions (missed Liverpool)
Newcastle v Bournemouth 2:1
Brentford v Sunderland 3:1
Brighton v Leeds 2:1
Fulham v Crystal Palace 1:1
Man City v Coventry 4:0
Forest v Tottenham 2:1
Hull v Aston Villa 1:1
Everton v Man United 1:2
Arsenal v Chelsea 2:2"
Ugywurp8jiyiYg2IyW94AaABAg,6Ezl5T_rH_c,@taonaah,http://www.youtube.com/@taonaah,2026-09-05T09:49:12Z,2026-09-05T09:49:12Z,False,0,"Newcastle 2-2Bournemouth
Brentford 3-1Sunderland
Brighton 2-0Leeds
Fulham 1-1Crystal Palace
Mancity 4-1Coventry
Nottingham forest 1-2Tottenham Hotspurs 
Hull 0-1 Aston Villa 
Everton 1-1Manchester United 
Arsenal 2-0 Chelsea"
Ugy7hfJQw0eShi0fhMl4AaABAg,6Ezl5T_rH_c,@Aussie_Benfica,http://www.youtube.com/@Aussie_Benfica,2026-09-05T09:46:18Z,2026-09-05T09:46:18Z,False,0,"Newcastle v Bournemouth 2-1
Brentford v Sunderland 2-2
Brighton v Leeds 1-1
Fulham v Palace 0-2
Man City v Coventry 3-0
Forest v Spurs 0-0
Hull v Aston Villa 1-1
Everton v Man United 1-2
Arsenal v Chelsea 2-2"
Ugy1aw5v-hicxI1t8jB4AaABAg,6Ezl5T_rH_c,@seansavage7414,http://www.youtube.com/@seansavage7414,2026-09-05T09:44:58Z,2026-09-05T09:44:58Z,False,0,"Ipswich Town 0 Liverpool 2 ( Don’t count it got it in too late) 
Newcastle United 2 Bournemouth 1 
Brentford 2 Sunderland 0 
Brighton and Hove Albion 2 Leeds United 1 
Fulham 2 Crystal Palace 1 
Manchester City 3 Coventry City 0 
Nottingham Forest 2 Tottenham 1 
Hull City 2 Aston Villa 1 
Everton 1 Manchester United 2 
Arsenal 2 Chelsea 1"
UgwWEumgMXJ2acpF_Np4AaABAg,6Ezl5T_rH_c,@Opi13,http://www.youtube.com/@Opi13,2026-09-05T09:30:00Z,2026-09-05T09:30:00Z,False,0,23:31 keep someone that wanted to leave?… he would definitely not be committed to the team. No player is bigger than the club
UgzwPrP7Vcd_pxA1dGh4AaABAg,6Ezl5T_rH_c,@Plague-wj9us,http://www.youtube.com/@Plague-wj9us,2026-09-05T09:05:12Z,2026-09-05T09:05:12Z,False,0,"Ipswich 0-2 Liverpool
Newcastle 2-1 Bournemouth
Brentford 0-2 Sunderland
Brighton 0-1 Leeds
Fulham 2-1 Palace
Man City 4-0 Coventry 
Forest 1-0 Spurs
Hull 1-2 Aston Villa
Everton 1-1 Man Utd
Arsenal 2-1 Chelsea"
UgyJop9L-DavL7i7G5h4AaABAg,6Ezl5T_rH_c,@william1181_,http://www.youtube.com/@william1181_,2026-09-05T09:02:10Z,2026-09-05T09:02:10Z,False,0,"Newcastle 2-1 Bournemouth
Brentford 2-0 Sunderland
Brighton 1-1 Leeds
Fulham 1-O Crystal Palace
Man City 3-0 Coventry
Nottingham Forest 2-1 Spurs
Hull 2-1 Aston Villa
Everton 1-1 Man Utd
Arsenal 3-2 Chelsea"
UgxqccOojOcQJNUVbH54AaABAg,6Ezl5T_rH_c,@KamranHussain-m4c,http://www.youtube.com/@KamranHussain-m4c,2026-09-05T08:35:23Z,2026-09-05T08:35:23Z,False,0,"Gameweek 3 prediction
Newcastle 1 - 2 Bournemouth
Brentford   1 - 1 Sunderland
Brighton     2 - 0 Leeds
Fulham       0 - 0 Crystal Palace
Man City     5 - 2 Coventry
Notingham 1 - 0 Spurs
Hull City       1 - 3 Aston Villa
Everton         1 - 2 Man United
Arsenal         3 - 2 Chelsea"
UgxMQ2YRFrVWWFANDap4AaABAg,6Ezl5T_rH_c,@robstar20011,http://www.youtube.com/@robstar20011,2026-09-05T08:28:18Z,2026-09-05T08:28:18Z,False,0,"First Time:

Ipswich 0 - 3 Liverpool (my prediction before the game)
Newcastle 2 - 1 Bournemouth
Brentford  2 - 0 Sunderland
Brighton 2 - 1 Leeds
Fulham 0 - 2 Palace
Man City 3 - 0 Coventry
Forest 1-  2 Spurs
Hull 1 - 1 Villa
Everton 1 - 2 Man Utd
Arsenal 2 - 1 Chelsea"
Ugwohlf7lTeAj7vZdnR4AaABAg,6Ezl5T_rH_c,@Nicky_Wicky,http://www.youtube.com/@Nicky_Wicky,2026-09-05T08:23:37Z,2026-09-05T08:23:37Z,False,0,"Ipswich 0-2 Liverpool already done
Newcastle 2-1 Bournemouth 2-1 
Brentford 3-1 Sunderland
Brighton 1-1 Leeds
Fulham 0-1 Crystal Palace
Man City 3-1 Coventry 
Nottm Forest 2-2 Spurs
Hull City 0-3 Aston Villa
Everton 1-3 Man united 
Arsenal 1-3 Chelsea"
Ugx0My1-qTQAFhu1p4B4AaABAg,6Ezl5T_rH_c,@Fantasybig,http://www.youtube.com/@Fantasybig,2026-09-05T07:49:24Z,2026-09-05T07:49:24Z,False,0,"Ipswich v Liverpool I missed this 😢
Newcastle 1-1 Bournemouth
Brentford 3-1 Sunderland
Brighton 3-0 Leeds
Fulham 0- 0 Palace
Man City 4- 0 Coventry
Forest 2 - 2  Spurs
Hull 1 -0 Aston Villa
Everton 2 - 0 Man United
Arsenal v Chelsea"
UgxbSu55DwrFD01BNht4AaABAg,6Ezl5T_rH_c,@nguyencole6334,http://www.youtube.com/@nguyencole6334,2026-09-05T07:48:32Z,2026-09-05T07:48:32Z,False,0,"Ipswich v Liverpool (late)
Newcastle v Bournemouth 2-1
Brentford v Sunderland 2-0
Brighton v Leeds 3-1
Fulham v Crystal Palace 1-1
Manchester City v Coventry 3-0
Nottingham forest v spurs 1-0
Hull v Aston villa 1-1
Everton v Manchester United 1-3
Arsenal v Chelsea 2-1"
Ugx6jpVIzeZy5V81AXZ4AaABAg,6Ezl5T_rH_c,@georgeglen7204,http://www.youtube.com/@georgeglen7204,2026-09-05T07:28:24Z,2026-09-05T07:28:24Z,False,0,"Newcastle 1 Bournemouth 1
Brentford 3 Sunderland 0
Brighton 1 Leeds 0
Fulham 1 Palace 2
City 3 Coventry 1
Forest 0 Spurs 2
Hull 1 Villa 1
Everton 1 United 2
Arsenal 2 Chelsea 1"
Ugx-KvMHFKMIAlaRSnJ4AaABAg,6Ezl5T_rH_c,@danielmcallahan,http://www.youtube.com/@danielmcallahan,2026-09-05T07:23:00Z,2026-09-05T07:23:00Z,False,0,"Im here after the liverpool game so ill ignore that one but:
Newcastle 3-1 Bournemouth
Brentford 2-0 Sunderland
Brighton 0-1 Leeds
Fulham 2-1 Palace
Man City 5-1 Coventry
Forest 3-2 Spurs
Hull 1-1 Villa
Everton 2-2 Utd
Arsenal 1-1 Chelsea"
UgwlTVOX61g62sTfbRJ4AaABAg,6Ezl5T_rH_c,@KondwaKaira,http://www.youtube.com/@KondwaKaira,2026-09-05T07:17:20Z,2026-09-05T07:17:20Z,False,0,"Newcastle 3 - Bournemouth 1
Brentford 1 - Sunderland 1
Brighton 2 - Leeds 1
Fulham 2 - Palace 2
Man city 5 - Coventry 0
Forest 2 - Tottenham 1
Hull 2 - Aston villa 2
Everton 1 - Man United 3
Arsenal 3 - Chelsea 2"
Ugwva51R9Nlu3QFO5CV4AaABAg,6Ezl5T_rH_c,@juanwatermelon25,http://www.youtube.com/@juanwatermelon25,2026-09-05T06:35:51Z,2026-09-05T06:35:51Z,False,0,"Ipswich v Liverpool 0-2
Newcastle v Bournemouth 1-1
Brentford v Sunderland 3-1
Brighton v Leeds 1-2
Fulham v Crystal Palace 0-0
Man City v Coventry 3-1
Forest v Tottenham 4-1
Hull v Aston Villa 1-3
Everton v Man United 0-2
Arsenal vs Chelsea 3-3"
Ugzj1NUPirKXMmTVngB4AaABAg,6Ezl5T_rH_c,@jamestaylormufc,http://www.youtube.com/@jamestaylormufc,2026-09-05T06:35:39Z,2026-09-05T06:35:55Z,True,0,"Newcastle 2 Bournemouth 1
Brentford 2 Sunderland 0
Brighton 1 leeds 2
Fulham 1 Crystal palace 1
Man city 4 Coventry 0
Nottingham forest 2 Tottenham 0
Hull 1 Aston villa 2
Everton 1 Manchester united 2
Arsena 2 Chelsea 0"
Ugx_BZvIN-q8XgkO4q14AaABAg,6Ezl5T_rH_c,@sxndo17,http://www.youtube.com/@sxndo17,2026-09-05T06:33:00Z,2026-09-05T06:33:00Z,False,0,"Bit late but oh well

Newcastle 2-1 Bournemouth
Brentford 2-0 Sunderland
Brighton 1-1 Leeds
Fulham 0-0 Crystal Palace
Man City 4-1 Coventry
Nottingham Forest 2-2 Spurs
Hull 2-2 Aston Villa
Everton 0-1 Man Utd
Arsenal 1-1 Chelsea"
UgxRwP_0yD4ZIIN1_1x4AaABAg,6Ezl5T_rH_c,@sherwinvaz677,http://www.youtube.com/@sherwinvaz677,2026-09-05T06:31:31Z,2026-09-05T06:31:31Z,False,0,"Newcastle v Bournemouth 2-1
Brentford v Sunderland 2-0
Brighton v Leeds 2-1
Fulham v Crystal Palace 1-2
Manchester City v Coventry 5-1
Nottingham Forest v Spurs 2-0
Hull City v Aston Villa 1-0
Everton v Manchester United 1-2
Arsenal v Chelsea 2-2"
UgyO0tounWGeTztLCBl4AaABAg,6Ezl5T_rH_c,@hemangpai1140,http://www.youtube.com/@hemangpai1140,2026-09-05T05:49:52Z,2026-09-05T05:49:52Z,False,0,"again, late but here we go:
Ipswich 0-2 Liverpool
Newcastle 2-1 Bournemouth
Brentford 2-1 Sunderland
Brighton 3-1 Leeds
Fulham 2-1 Palace
Man City 3-0 Coventry 
Forest 2-1 Spurs
Hull 1-1 Aston Villa
Everton 1-1 Man Utd
Arsenal 3-2 Chelsea"
UgzbT-nEV1p2x2Im0uB4AaABAg,6Ezl5T_rH_c,@Azzie_Star,http://www.youtube.com/@Azzie_Star,2026-09-05T05:43:20Z,2026-09-05T05:43:20Z,False,1,Commenting after the Liverpool game and Gakpo playing good on the right with 2 assists last night
Ugwg0sc_YwSUXoWI_R14AaABAg,6Ezl5T_rH_c,@skridead7525,http://www.youtube.com/@skridead7525,2026-09-05T05:00:20Z,2026-09-05T05:00:20Z,False,0,"Newcastle 3 - 2 Bournemouth 
Brentford 2 - 2 Sunderland 
Brighton 1 - 2 Leeds
Fulham 1 - 0 Crystal Palace
Man City 4 - 0 Coventry
Nottingham forest 2 - 1 Tottenham 
Hull 1 - 1 Aston Villa
Everton 1 - 3 Manchester United
Arsenal 3 - 2 Chelsea"
UgwVXt98_a0oXLkrqrd4AaABAg,6Ezl5T_rH_c,@aravind3320,http://www.youtube.com/@aravind3320,2026-09-05T04:47:16Z,2026-09-05T04:48:00Z,True,0,"Newcastle 3-1 Bournemouth
Brentford 1-1 Sunderland
Brighton 2-0 Leeds United
Fulham 1-0 Crystal palace
Man City 4-0 Coventry 
Forest 1-1 Spurs
Hull 1-2 Aston Villa
Everton 1-3 Man United
Arsenal 3-1 Chelsea"
UgxSxyvltFFURbjpEGt4AaABAg,6Ezl5T_rH_c,@thomaslumsden1429,http://www.youtube.com/@thomaslumsden1429,2026-09-05T04:45:13Z,2026-09-05T04:45:13Z,False,0,"Missed the first game but oh well.

Newcastle 2 - Bournemouth 1
Brentford 2 - Sunderland 0
Brighton 1 - Leeds 2
Fulham 3 - Palace 1
Man city 5 - Coventry 0
Forest 2 - Spurs 0
Hull 1 - Villa 2
Everton 1 - Man united 3
Arsenal 1 - Chelsea 2"
UgzF0BMK5Vlqci2GR6l4AaABAg,6Ezl5T_rH_c,@brandonmarlo69,http://www.youtube.com/@brandonmarlo69,2026-09-05T04:20:24Z,2026-09-05T04:20:24Z,False,0,"Newcastle 3-2 Bournemouth
Brentford 0-0 Sunderland
Spurs 1-2 Nottingham Forest
Man City 5-0 Coventry
Fulham 1-1 Crystal Palace
Brighton 0-1 Leeds
Everton 1-4 Man United
Arsenal 0-2 Chelsea"
UgzFtmXOoObjQpYFM5h4AaABAg,6Ezl5T_rH_c,@dracotempest4053,http://www.youtube.com/@dracotempest4053,2026-09-05T03:49:59Z,2026-09-05T03:49:59Z,False,0,"Predictions, i'll join this gameweek
Newcastle 2 -0 Bournemouth
Brentford 1-2 Sunderland
Spurs 1-0 Nottingham Forest
Man City 4-1 Coventry
Fulham  0-2 Palace
Brighton 1-1 Leeds
hull 2-1 aston villa
everton 2-2 man united
arsenal 2-0 chelsea"
UgzneBNRje0eC1uBtSt4AaABAg,6Ezl5T_rH_c,@Ferrufino5l,http://www.youtube.com/@Ferrufino5l,2026-09-05T03:47:55Z,2026-09-05T03:47:55Z,False,0,"Missed game the first game
Newcastle 1-1 Bournemouth 
Brentford 2-1 Sunderland 
Brighton 3- 1 Leeds 
Fulham 1-0 crystal palace
Man city 5-0 Conventry
Nottingham 2-1 Spurs
Hull 1 - 2 Aston Villa
Everton 1-1 Man utd 
Arsenal 1- 0 Chelsea"
UgwytvPwoKA-RBtEfAJ4AaABAg,6Ezl5T_rH_c,@andrewlineham5670,http://www.youtube.com/@andrewlineham5670,2026-09-05T03:44:02Z,2026-09-05T03:44:02Z,False,0,Newcastle 2 Bournemouth 1  brentford 1 Sunderland 2 Brighton 1 Leeds 1 Fulham 2 palace 0 Man City 5 Coventry forest 1 Tottenham 1 hull 1 Aston Villa 0 Everton 0 Man Utd 2 Arsenal 3 Chelsea 1
UgwTsCiS7sg_TpKjD-14AaABAg,6Ezl5T_rH_c,@vandy5113,http://www.youtube.com/@vandy5113,2026-09-05T03:43:38Z,2026-09-05T03:43:38Z,False,0,"Newcastle 2 Bournemouth 0
Brentford 2 Sunderland 1
Brighton 3 Leeds 2
Fulham 1 Crystal Palace 1
Manchester City 3 Coventry 0
Nottingham 1 Tottenham 0
Hull 0 Aston villa 2
Everton 2 man united 2
Arsenal 2 Chelsea 3"
UgzCtXf1jw8ynlWLEEl4AaABAg,6Ezl5T_rH_c,@seweymessi,http://www.youtube.com/@seweymessi,2026-09-05T03:32:33Z,2026-09-05T03:32:33Z,False,0,"I made these predictions before the LFC game started, but nevertheless: 

Ipswich 1-2 Liverpool
Newcastle 1-1 Bournemouth
Brentford 2-1 Sunderland
Forest 2-2 Spurs
Brighton 2-0 Leeds
Fulham 1-1 Palace
Man City 3-0 Coventry
Hull 1-3 Villa
Everton 0-2 Man Utd
Arsenal 2-2 Chelsea"
Ugx1TR7R_xTK44fxSv14AaABAg,6Ezl5T_rH_c,@Omega45,http://www.youtube.com/@Omega45,2026-09-05T03:22:49Z,2026-09-05T03:22:49Z,False,0,I don’t know how to put in my predictions on the website someone help please?
UgxrLhLnP8mOgu7nyaV4AaABAg,6Ezl5T_rH_c,@rintmacleanen2972,http://www.youtube.com/@rintmacleanen2972,2026-09-05T03:12:22Z,2026-09-05T03:12:22Z,False,0,"Hi I missed a match but I still want to participate:

Newcastle 2, Bournemouth 1
Brentford 2, Sunderland 0
Brighton 2, Leeds 2
Fulham 1, Crystal Palace 1
Man City 4, Coventry 1
Nott’m Forest 2, Spurs 2
Hull City 0, Aston Villa 1
Everton 1, Man Utd 2
Arsenal 3, Chelsea 1"
UgwOA1dxuCvqJWl99ZJ4AaABAg,6Ezl5T_rH_c,@Fl0w_7625,http://www.youtube.com/@Fl0w_7625,2026-09-05T02:43:05Z,2026-09-05T02:43:05Z,False,0,"Newcastle v Bournemouth 2-1
Brentford v Sunderland 2-1
Brighton v Leeds 1-1
Fulham v Crystal Palace 2-0
Man City v Coventry 3-0
Nottingham Forest v Spurs 1-0
Hull v Aston Villa 0-0
Everton v Man Utd 1-2
Arsenal v Chelsea 2-3"
UgzmIdqxQhim1TGKzrh4AaABAg,6Ezl5T_rH_c,@landon_emc13,http://www.youtube.com/@landon_emc13,2026-09-05T02:29:48Z,2026-09-05T02:29:48Z,False,0,"Ipswich 1-3 Liverpool (late again but havent been able to check the scores)
Newcastle 2-1 Bournemouth
Brentford 2-0 Sunderland
Brighton 1-1 Leeds
Fulham 1-0 Crystal Palace
Manchester City 4-0 Coventry
Nottingham Forest 2-0 Spurs
Hull 1-1 Aston Villa
Everton 2-2 Manchester United 
Arsenal 2-2 Chelsea"
UgxiZVF3Uo30GaXlqkd4AaABAg,6Ezl5T_rH_c,@TheFrankfurtTorpedo,http://www.youtube.com/@TheFrankfurtTorpedo,2026-09-05T02:06:08Z,2026-09-05T02:06:08Z,False,0,"A little late but here we go:

Newcastle 2-0 Bournemouth 
Brentford 2-0 Sunderland
Brighton 3-1 Leeds
Fulham 2-1 Crystal Palace
City 5-0 Coventry 
Forest 2-0 Spurs
Hull 1-0 Villa
Everton 1-2 Man U
Arsenal 1-0 Chelsea"
UgwZebN6jMSBo543mBV4AaABAg,6Ezl5T_rH_c,@electro6767,http://www.youtube.com/@electro6767,2026-09-05T02:03:50Z,2026-09-05T02:03:50Z,False,0,"Newcastle 2-1 Bournemouth
Brentford 1-1 Sunderland
Brighton 1-0 Leeds
Fulham 2-0 Crystal Palace
Manchester City 5-0 Coventry
Nottingham Forest 2-0 Tottenham 
Hull 0-0 Aston Villa
Everton 1-2 Manchester United
Arsenal 2-2 Chelsea"
Ugypx_QzLZG1BC_r4i94AaABAg,6Ezl5T_rH_c,@Drewaldrich1996,http://www.youtube.com/@Drewaldrich1996,2026-09-05T01:50:59Z,2026-09-05T01:50:59Z,False,0,"Ipswich 0 - Liverpool 2
Newcastle 1 - Bournemouth 1
Brentford 2 - Sunderland 0
Brighton 1 - Leeds 2
Fulham 2 - Palace 2
Man City 4 - Coventry 1
Forest 1 - Spurs 1
Hull 2 - Villa 2
Everton 1 - Man United 3
Arsenal 3 - Chelsea 3"
Ugx8DlOm0MUWNvr7WDR4AaABAg,6Ezl5T_rH_c,@joseee697,http://www.youtube.com/@joseee697,2026-09-05T01:41:46Z,2026-09-05T01:41:46Z,False,0,"definitely gonna join the prediction next week as the liverpool game has already happened, website looks class"
